year,artists,danceability,explicit,id,loudness,name,popularity,release_date,speechiness
2006,['staind'],0.395,0,5xrX0Z8wq2uMpAORpil2Ag,-7.697999999999999,comfortably numb - acoustic live,0,2006-11-14,0.0318
2013,['hillsong worship'],0.371,0,1aqZ4wT92JwutkhYg6Law5,-4.604,christ is enough - live,0,2013-07-02,0.0335
2002,"['eminem', 'nate dogg']",0.5589999999999999,0,6p4SUKhIyPqbmU828M0JWD,-3.264,'till i collapse,0,2002-05-26,0.23600000000000002
2000,['gary valenciano'],0.20600000000000002,0,7sZrZ0obXj5rzGgaz91waY,-16.226,warrior is a child,1,2000,0.0347
2014,['jacquees'],0.725,1,3BFrR2hemusNSuiuNWXUqO,-7.369,come thru,1,2014-03-25,0.0475
2013,['britney spears'],0.629,1,3KliPMvk1EvFZu9cvkj8p1,-6.53,work bitch,1,2013-11-30,0.159
2017,"['luis fonsi', 'daddy yankee', 'justin bieber']",0.653,0,6rPO02ozF3bM7NnOV4h6s2,-4.353,despacito - remix,1,2017-04-17,0.16699999999999998
2009,['cage the elephant'],0.634,0,3Pzh926pXggbMe2ZpXyMV7,-7.075,ain't no rest for the wicked,1,2009-03-24,0.105
2011,['whiskey myers'],0.605,0,6P7kZB7hSJFyaYJcu3cYQJ,-6.566,ballad of a southern man,1,2011-04-26,0.0261
2000,['harry belafonte'],0.379,0,4Fpd1N7fcbRLnHbsk5D4Ye,-18.076,mary's boy child,0,2000-07-25,0.0363
2006,['rodney atkins'],0.5660000000000001,0,7vSn3VNbzOtPebdj6ZSebj,-3.659,if you're going through hell (before the devil even knows),1,2006-07-18,0.0634
2008,"['shwayze', 'cisco adler']",0.862,1,4U5CjTT6uObhD2vwnD4zOF,-4.8210000000000015,corona and lime,0,2008-01-01,0.0764
2013,['the blizzard'],0.563,0,5dCqa837OYWSgyP5xoIXEd,-6.569,piercing the fog,0,2013-01-03,0.0686
2005,"['nelly', 'paul wall', 'ali & gipp']",0.863,1,0Aqlt4N5h6rUtKnd09VXpr,-7.2429999999999986,grillz,0,2005-11-25,0.249
2017,['ynw melly'],0.6759999999999999,1,230wNo1dnexltKYQbsW7oD,-7.2970000000000015,772 love,1,2017-10-16,0.0352
2012,['cashmere cat'],0.7809999999999999,0,52Pp8J18LYkyWL9OXhRUZh,-6.559,mirror maru,0,2012-10-22,0.0394
2016,"['$uicideboy$', 'denzel curry']",0.809,1,4aRqS4w0qWT56NU75UeLYp,-5.126,ultimate $uicide,1,2016-09-11,0.0983
2002,['midtown'],0.33899999999999997,0,0vOkRZZeSdTgrJNqQhSeHR,-1.899,become what you hate,0,2002-01-01,0.0607
2010,"['fabolous', 'drake', 'the dream']",0.519,1,1pEDdOIbtqaFb72B3pOrsY,-6.6960000000000015,throw it in the bag - remix,0,2010-02-21,0.25
2011,['florence + the machine'],0.588,0,1LsZVVQxkbmL9izqfy1RRK,-3.681,lover to lover,0,2011-01-01,0.0309
2007,['rebelution'],0.64,0,7z3EXUkDIgi6y3L46JSklf,-7.194,attention span,1,2007-06-08,0.0495
2019,['factorial fx'],0.146,0,7sQMuVHepJ9oEhXp0qH1Xk,-26.248,rain droplets,1,2019-09-30,0.0543
2000,"['emmylou harris', 'alison krauss', 'gillian welch']",0.653,0,7ESCrKC98mNhYZY9AenRMQ,-16.511,didn't leave nobody but the baby,1,2000-12-05,0.0454
2002,['the used'],0.26,0,746bHsY27aWTMYpoxqECOm,-5.023,buried myself alive,1,2002-06-25,0.157
2004,['ludovico einaudi'],0.262,0,04sgMexQGd2YBe6GWGosQR,-22.276999999999997,ancora,0,2004-01-01,0.0606
2012,['set it off'],0.402,0,72vsd9IEBIonmvIY7TEjXK,-3.867,i'll sleep when i'm dead,1,2012-09-18,0.159
2016,['bts'],0.542,0,2cn8rNlgnQOJoqWqXRvWQu,-5.5820000000000025,lie,1,2016-10-10,0.033
2004,['avril lavigne'],0.409,0,0VRxqpFICUHJKuWx9sQrm6,-3.5989999999999998,he wasn't,1,2004,0.0477
2003,"['memphis bleek', 't.i.', 'trick daddy']",0.696,1,0KAGYcaO4BsbRMPMdeUDCS,-4.323,round here,0,2003-01-01,0.10099999999999999
2000,['linkin park'],0.512,0,04mlpyRplis2yvf18EwaeN,-3.886,points of authority,0,2000-10-24,0.212
2018,"['the weeknd', 'kendrick lamar']",0.735,1,77UjLW8j5UAGAGVGhR5oUK,-4.979,pray for me (with kendrick lamar),1,2018-02-09,0.09300000000000001
2014,"['wisin', 'jennifer lopez', 'ricky martin']",0.685,0,2eqDUxbd0JPEhNrJdPlHLs,-2.793,adrenalina (feat. jennifer lopez & ricky martin),1,2014-03-18,0.145
2007,"['t-pain', 'akon']",0.675,1,5kxddRG1RZaZROadk7iC4D,-8.539,bartender,1,2007-06-05,0.133
2019,['esteban gabriel'],0.5920000000000001,0,1x7KRBVwvqgA0vYU6UeXHP,-5.0760000000000005,maryjane y blancanieves,1,2019-10-25,0.0679
2012,['joan sebastian'],0.529,0,0qqLzlmKDj55Zmck2rdT33,-6.479,un millón de primaveras,1,2012-01-01,0.0381
2017,['carly pearce'],0.636,0,2wxfu24GQpEZQrjDJm5Ac1,-6.5120000000000005,every little thing,1,2017-10-13,0.0375
2019,['olivia rodrigo'],0.376,0,4Yxc55NX3tAXC2mHRAhtcW,-6.585,"all i want - from ""high school musical: the musical: the series""",1,2019-11-27,0.0328
2004,['keane'],0.457,0,6uNP8aOZphmhsYlOwRhNh1,-5.317,somewhere only we know,0,2004-01-01,0.0253
2016,['kid cudi'],0.7909999999999999,1,0O6jl8Zamz6TGF0nUwMQsF,-6.555,frequency,1,2016-12-16,0.0367
2016,"['francis and the lights', 'bon iver']",0.457,0,0ZpBPavoID3eDbaXKSWpAD,-9.323,friends (feat. bon iver),1,2016-09-26,0.102
2007,['maximum the hormone'],0.282,0,6SSLgl0gywQ5Z4dlLj7laX,-1.995,zetsubou billy,0,2007-03-14,0.0656
2001,"['dj screw', 'k-rino', 'z-ro']",0.867,1,4oxuZmT8MZBDgmSKABVTfZ,-8.334,the game goes on,0,2001-08-14,0.268
2013,['citizen'],0.276,0,7jaAvjhrwR9IqN43R9EVIs,-4.779,the summer,0,2013-06-30,0.0508
2013,['matt corby'],0.516,0,6C2PcJaxG7OXRU86zZiQOz,-8.339,resolution,0,2013-06-18,0.0378
2020,['sebastian yatra'],0.5720000000000001,0,38MUayOyZAPIbun4YQCiD1,-6.886,devuélveme el corazón,0,2020-11-20,0.0776
2007,"['t-pain', 'yung joc']",0.451,0,2aIdVb8v9KTpEZnftkz2mD,-8.137,buy u a drank (shawty snappin'),1,2007-06-05,0.262
2020,['nav'],0.777,0,1ioX3b2FBevurHeFZZO1F6,-12.675,breaking news outro,0,2020-11-11,0.5489999999999999
2005,['gary allan'],0.273,0,120w1eBYfiYrSXtegu6uEb,-4.997,best i ever had,0,2005-01-01,0.0295
2013,['childish gambino'],0.455,1,62KMWKXOfDWwdY6pZr11iX,-17.844,dial up,0,2013-12-10,0.0408
2019,['crystal mad'],0.431,1,6eiGPj4ERFAKPzYWZ8CrIN,-1.291,settle the score,0,2019-12-23,0.127
2008,['t.i.'],0.41600000000000004,1,6ZNZkRYqSrPwISR63lC4bu,-4.34,"what up, what's haapnin'",0,2008-09-07,0.0908
2006,['muse'],0.6709999999999999,0,2zrIyIdqafYozfsgiMY0Ae,-5.735,supermassive black hole,0,2006-06-17,0.0472
2011,"['matt nathanson', 'sugarland']",0.62,0,7BNxbhK3BwhHRoF2EvYNss,-5.7010000000000005,run,0,2011-01-01,0.0312
2005,['the jacksons'],0.774,0,6lSVidZXCnOnYAWcgIqVDF,-4.959,shake your body (down to the ground) - single edit,1,2005-07-19,0.0877
2017,"['daniel caesar', 'syd']",0.395,1,3E895HtTn6lB40SA0l9EkL,-8.58,take me away (feat. syd),1,2017-08-25,0.055999999999999994
2008,"['keyshia cole', 'monica']",0.4,0,066H3CmDCFuQU1fwsecCDc,-4.697,trust,0,2008-01-01,0.0405
2017,['dbangz'],0.904,1,5Cax3xGAakyANy1tFZZ5Yv,-9.234,thick niggas and anime tiddies,1,2017-08-12,0.452
2019,['surfaces'],0.878,0,1Cv1YLb4q0RzL6pybtaMLo,-6.8320000000000025,sunday best,1,2019-01-06,0.0578
2019,['dababy'],0.768,1,0fySG6A6qLE8IvDpayb5bM,-2.708,vibez,1,2019-09-27,0.307
2005,['toby keith'],0.68,0,7G6l2FtQyRhQgYgut2I6i8,-4.461,as good as i once was,1,2005-01-01,0.0393
2004,['george strait'],0.705,0,0xwGijsqQXxQTJqIVXCFvY,-8.488,go on - edit,0,2004-01-01,0.0238
2011,['ron pope'],0.484,0,16dkWKIlBsfYTISCVuDs0w,-6.183,a drop in the ocean,0,2011-03-08,0.0298
2020,['arijit singh'],0.42,0,5wS1sJr2rzh9AKYFpkqqnA,-6.565,jodi bolo,0,2020-11-16,0.040999999999999995
2010,['dr. dog'],0.45399999999999996,0,0UV5zxRMz6AO4ZwUOZNIKI,-4.1930000000000005,where'd all the time go?,1,2010-11-02,0.0567
2003,['bernard herrmann'],0.634,0,3Y9wdXMh6sNt9fUwUqTqb7,-14.064,twisted nerve,0,2003-09-23,0.0586
2004,['joe purdy'],0.512,0,6cmN289nKe8MTwuBCamoOt,-15.737,wash away (reprise),0,2004-01-01,0.035
2008,"['south park mexican', 'carolyn rodriguez']",0.6509999999999999,1,2sqIWHcFut0qppxBN4kRI3,-5.358,the last chair violinist (feat. carolyn rodriguez),0,2008-11-11,0.0417
2001,"['julie andrews', 'dick van dyke', 'the pearlie chorus']",0.52,0,3A7C909LqLHKAtKHT0cKYN,-11.459000000000001,"supercalifragilisticexpialidocious - from ""mary poppins""/soundtrack version",0,2001-01-01,0.384
2004,['the pussycat dolls'],0.703,0,422GShEyXcvfDXiqJ1gXIM,-5.7989999999999995,sway,0,2004-01-01,0.0351
2007,"['christian borle', ""'legally blonde' greek chorus"", 'laura bell bundy', ""'legally blonde' ensemble""]",0.672,0,2UTS33qrSdZUD6zApZXDcI,-15.155,chip on my shoulder,0,2007-07-16,0.39299999999999996
2004,['avril lavigne'],0.449,0,5AZhrTm9YUCOiA3Vl2hQji,-4.237,slipped away,1,2004,0.032
2012,['the weeknd'],0.659,1,3H37ijjdmKz0dQLgUGzpjx,-7.318,initiation,0,2012-01-01,0.14
2017,"['billie eilish', 'goldhouse']",0.425,0,1JbuC7uZm0P1PyX7N7gDEM,-2.573,ocean eyes - goldhouse remix,1,2017-01-13,0.0383
2005,['gorillaz'],0.405,0,4hjGZN8poACfjWCK3Og6vY,-10.384,don't get lost in heaven,0,2005-05-23,0.0342
2012,['pierce the veil'],0.41200000000000003,0,2ag0hixCwLjj9Gi5Z44hbO,-3.51,stained glass eyes and colorful tears,0,2012-07-17,0.0841
2012,['kendrick lamar'],0.593,1,1H7yy9jlDYS2EBF41J6Yf5,-5.21,black boy fly - bonus track,0,2012,0.149
2002,['queens of the stone age'],0.483,0,6TVDvyDpj8I0ZczpeTo4Ah,-5.767,"you think i ain't worth a dollar, but i feel like a millionaire - with out interlude",0,2002-01-01,0.0738
2020,"['lil loaded', 'nle choppa']",0.862,1,60eZwR3BMCP2yVkUBsD69O,-9.111,6locc 6a6y (feat. nle choppa) - remix,1,2020-06-19,0.3
2010,['bring me the horizon'],0.221,0,1nzUZuuuFxWdRXDZ3VOgKN,-6.275,fuck,0,2010-10-05,0.184
2014,['los tigres del norte'],0.618,0,228ExGBaOYwzsAGotWXaqy,-4.377,qué tal si eres tu,1,2014-09-16,0.10800000000000001
2008,['lady gaga'],0.851,0,5R8dQOPq8haW94K7mgERlO,-4.62,poker face,1,2008-01-01,0.0787
2003,['outkast'],0.479,1,1zb9cdsTMrEEL2Ut8rmTb6,-3.688,ghettomusick,0,2003,0.0856
2013,"['bingo players', 'far east movement']",0.802,0,1zYsvExrADZ5L7Epqd5J6D,-2.708,get up (rattle),0,2013-01-01,0.0658
2017,['the rain library'],0.0608,0,0l1KG1a65GW39PsIEn1H5h,-26.324,white noise rain sound,1,2017-01-09,0.11800000000000001
2017,['pink guy'],0.8270000000000001,1,5IJbTPhcj0IjdzUaYqwe2I,-9.818999999999999,stfu,1,2017-01-04,0.0536
2016,['twenty88'],0.65,1,2TAf6ITyhwc9Z3MYb4tSYl,-7.098,on the way,0,2016-04-01,0.311
2004,['eminem'],0.622,1,4dh34dyav8M5jCN3yidn8Z,-4.331,big weenie,0,2004-11-12,0.502
2001,['chon arauza y su furia colombiana'],0.6829999999999999,0,5BEvroZdzjCqs9QmQGZd6Q,-4.731,amor carnal,0,2001-01-01,0.165
2009,['rascal flatts'],0.431,0,1MNyboeYYbYMqQUTY2E5ae,-6.025,here comes goodbye,0,2009-01-01,0.0336
2004,['bullets and octane'],0.521,0,0L639McB94IkUvIgZKM1E5,-2.823,pirates,0,2004-09-14,0.0345
2005,['system of a down'],0.397,0,0DVHR5FQ0Gp2dsZJz7hfdy,-2.865,this cocaine makes me feel like i'm on this song,1,2005-05-17,0.0918
2005,['gorillaz'],0.769,0,1S9tfxdFr4TqoqA14gnKj3,-7.874,fire coming out of the monkey's head,1,2005-05-23,0.107
2010,"['thomas bergersen', 'two steps from hell']",0.40299999999999997,0,4JtvyWkWQTPVcroZf8JJkp,-8.126,heart of courage,1,2010-05-03,0.0514
2020,['karol g'],0.73,0,7heb4BkrLIlBLSOUsMsI0F,-4.936,a ella,0,2020-11-20,0.17800000000000002
2003,['toby keith'],0.309,0,7vf8kqdPc8wpKja6iqfuzi,-9.881,weed with willie,0,2003-11-04,0.0463
2011,['paramore'],0.413,0,04BSvYghzdxjSJNpee36er,-2.5989999999999998,monster - transformers soundtrack version,1,2011-06-06,0.11900000000000001
2020,['prxxy'],0.685,0,44d9ISArnS0NOcScTRyik3,-16.895,blood moon,1,2020-08-30,0.0816
2019,"['reik', 'ozuna', 'wisin']",0.777,0,4ggiDYAkJ7Yk8d5xOr7Xjo,-4.435,me niego (feat. ozuna & wisin),1,2019-05-31,0.0907
2010,['john carpenter'],0.636,0,7swocJUCUWTCiRUAU9oerC,-15.534,halloween theme - main title,1,2010-09-17,0.0317
2000,['craig morgan'],0.579,0,78fea7TlOR653bI5x0m9aU,-9.014,i want us back,0,2000-05-23,0.0249
2020,['megan thee stallion'],0.863,1,1E3VQQWFQAPJkXfYHjqWoI,-5.002,captain hook,1,2020-03-06,0.287
2008,['beyoncé'],0.5720000000000001,0,3vi85V6MSvFs0j720UxoAF,-8.974,smash into you,0,2008-11-14,0.0271
2008,['jay sean'],0.6940000000000001,0,2YSrlOiR9kyiqUURfYwDXI,-5.645,ride it,1,2008,0.127
2002,['weezer'],0.354,0,1ljTFrbwY1ojpfd6bAmPTZ,-5.37,keep fishin',0,2002-05-14,0.0469
2004,['eminem'],0.624,0,3hOZtCS0ltjmBnoDkrYogk,-3.995,mockingbird,0,2004-11-12,0.289
2012,"['blake shelton', 'michael bublé']",0.5760000000000001,0,2uEVQb8FstYyxpd8Gy6ndR,-7.5870000000000015,home (feat. michael bublé),1,2012-10-02,0.0267
2003,['rod stewart'],0.4,0,1ia5QkdJp7qGwpoaX9Hgmj,-8.565,time after time,0,2003-09-30,0.0298
2007,['david nevue'],0.446,0,3S0gwZJ3GonEYRqYpTWIuh,-20.292,i surrender all,0,2007-11-28,0.107
2014,['dan + shay'],0.493,0,7ongSdLv28Z27WeCrzZXwB,-5.131,19 you + me,1,2014-04-01,0.0298
2016,['caamp'],0.425,0,26jTwp6phFiELR3454BUTk,-10.754000000000001,iffy,1,2016-03-08,0.0498
2004,['the bangles'],0.7240000000000001,0,1Jwc3ODLQxtbnS8M9TflSP,-7.818,walk like an egyptian,1,2004,0.0995
2006,['escape the fate'],0.3720000000000001,0,50NQdrO55nqwZrDwKny5NH,-4.438,not good enough for truth in cliche',1,2006-10-03,0.106
2004,['dark sanctuary'],0.619,0,1kwQ2WKfs5apzQ1GT3sjUI,-17.802,les mémoires blessées,0,2004,0.0275
2012,['plan b'],0.785,0,7d8eGSZucAMNn1stafoey2,-5.309,te dijeron,0,2012-08-20,0.0512
2009,['paramore'],0.452,0,7JIuqL4ZqkpfGKQhYlrirs,-6.607,the only exception,1,2009-09-28,0.0272
2005,['selena'],0.585,0,5g1R8oqokXMiVTXwQjgBZ7,-8.971,como la flor - remastered,0,2005-01-01,0.0313
2010,['glee cast'],0.32299999999999995,0,7hMwPUbpQhSjyVwOBvTfMq,-9.755,merry christmas darling (glee cast version),0,2010-11-09,0.0335
2002,['coldplay'],0.262,0,0u35Dpz37TY2M2j20RUdMf,-7.75,politik,1,2002-08-08,0.0294
2002,"['x-ecutioners', 'mike shinoda', 'mr. hahn']",0.674,0,6Xb5klX1nnSUxoh2AyZd54,-3.9530000000000003,it's goin' down (feat. mike shinoda & mr. hahn),0,2002-02-26,0.27399999999999997
2009,['scripture lullabies'],0.45,0,2YyZJwCiA4yESuVN8Q5t1w,-12.626,hidden in my heart,0,2009-11-21,0.0288
2013,['conor maynard'],0.546,0,4iBLjdxbL9VKzNEfPeZ6zR,-4.211,r u crazy - radio edit,0,2013-10-04,0.272
2011,['nero'],0.377,0,31BPnapcrlqpPxMx2GRabp,-5.666,innocence,0,2011,0.0623
2014,"['miranda lambert', 'carrie underwood']",0.68,0,6s9m5J92By7jii22Q2XtY2,-5.308,somethin' bad (with carrie underwood) - (duet with carrie underwood),1,2014-06-02,0.055
2008,['demi lovato'],0.467,0,0M9VqYG0wVun054JIdwFO8,-2.255,la la land,1,2008-01-01,0.069
2014,['carrie underwood'],0.434,0,4lnnde7PnrXR3pUzQKBe6X,-1.208,little toy guns,0,2014-12-09,0.0603
2013,['mitski'],0.28600000000000003,0,4Phnrzy56Yt0VNooKCwr3p,-11.294,i want you,1,2013-08-01,0.0362
2008,['soulja boy'],0.546,0,6ATrsVaZT7XjkCynxM8cTS,-3.1039999999999996,turn my swag on,1,2008-01-01,0.0269
2000,['3 doors down'],0.527,0,19v5b0qbqfqIDuRO8wxsIY,-5.843999999999999,life of my own,0,2000,0.0452
2007,['t-pain'],0.5820000000000001,1,2Z7T6FwHvmogPEmjdAQaq5,-6.407,tipsy - main version - explicit,0,2007-06-05,0.0596
2005,['red sovine'],0.5920000000000001,0,7wGVwtR6rmGxoU0j261yKj,-10.53,teddy bear,0,2005,0.332
2015,['$uicideboy$'],0.78,1,09kvhnq2ONdNo4NRtHBSvv,-7.394,my flaws burn through my skin like demonic flames from hell,1,2015-08-01,0.0352
2016,['blink-182'],0.502,0,44TuSOP6xIAEeJmZsN3nXO,-3.8760000000000003,bored to death,1,2016-07-01,0.0946
2005,['bayside'],0.29600000000000004,0,27O9FuS1UIm6ZyLplgLQAH,-4.918,devotion and desire,1,2005-08-23,0.0922
2014,['birdy'],0.684,0,3C5in0EVdoGepp5bA6lhlE,-9.497,tee shirt - soundtrack version,1,2014-05-13,0.0272
2011,['joe nichols'],0.45799999999999996,0,007n10xGvSbc7dKgAORVIq,-4.327,brokenheartsville,0,2011,0.031
2004,['jimmy dorsey'],0.58,0,3LN8pyCUQji0qVzuczFal7,-10.052999999999999,a you’re adorable,0,2004,0.0559
2008,['disturbed'],0.406,1,6TNWKMAgZLzB3dWgGjWuYl,-3.78,deceiver,0,2008-04-29,0.0712
2012,['doctor p'],0.665,0,4uWUyC3hNH036n6sGCWggZ,-2.299,flying spaghetti monster,0,2012-09-03,0.0461
2012,['imagine dragons'],0.505,0,1Ntj0hZfncXCQ5hij7igIE,-3.015,demons,1,2012-09-04,0.0321
2010,['zac brown band'],0.667,0,23hDnIFoFlVTDA6y8YrJoR,-7.494,colder weather,1,2010-09-20,0.0294
2004,"[""lil' flip"", 'lea']",0.8140000000000001,1,4s0o8TJHfX9LLHa0umnOzT,-9.867,sunshine (feat. lea),1,2004-03-30,0.0945
2017,"['cinnamons', 'evening cinema']",0.688,0,172zA5Yn0YzayQWvEJuGAm,-6.315,summertime,1,2017-08-07,0.0303
2014,['banda ms de sergio lizárraga'],0.758,0,1ugCJElyPMmDj2FYPgbD4d,-5.294,a lo mejor,1,2014-06-24,0.0312
2008,['dragonforce'],0.138,0,6BUb5Ti1FO4B1i2iaY7IQQ,-3.3680000000000003,heroes of our time,0,2008-08-23,0.153
2007,['radiohead'],0.354,0,1w8QCSDH4QobcQeT4uMKLm,-13.078,4 minute warning,0,2007-12-03,0.0326
2018,['chance the rapper'],0.6859999999999999,1,3woRy7uxzl1lO2XO99oHsN,-9.065,the man who has everything,1,2018-11-30,0.29100000000000004
2005,['lil wayne'],0.725,1,3IRJnaxGHSnrCCnPhe3Y18,-7.852,oh no,0,2005-01-01,0.423
2018,"['tiësto', 'dzeko', 'preme', 'post malone']",0.747,1,4kWO6O1BUXcZmaxitpVUwp,-2.867,jackie chan,1,2018-05-18,0.045
2010,"['wolfgang amadeus mozart', 'mitsuko uchida', 'cleveland orchestra']",0.171,0,2TDYhUsCuLEK0mkPZCYKPV,-30.173000000000002,"piano concerto no.27 in b flat, k.595: 2. larghetto",1,2010-01-01,0.0436
2003,['lilly goodman'],0.67,0,7xizVOPRwxLRnprtWUioYD,-7.846,"ven, te necesito",1,2003-08-25,0.0314
2013,['family force 5'],0.657,0,5zgJMUITMfHPl9GevqGj8W,-5.1370000000000005,chainsaw (feat. tedashii),0,2013-05-03,0.313
2008,['jukebox the ghost'],0.536,0,6PygGAmpvTfty4Clx53ft2,-9.418,victoria,0,2008,0.0648
2015,['caravan palace'],0.613,0,3QuTLjEgI5v5gL7VxoE05e,-7.731,aftermath,1,2015-10-16,0.0411
2018,"['trippie redd', 'travis scott']",0.28,1,4apiNNK0jp9uqn3JDG9My1,-2.864,dark knight dummo,1,2018-08-10,0.111
2011,"['korn', 'skrillex', 'kill the noise']",0.519,0,65XY6Cx0263J5BPnY8mPyE,-5.285,narcissistic cannibal (feat. skrillex & kill the noise),1,2011-11-30,0.113
2018,['juice wrld'],0.62,1,3XRQT7EoS4U87rUuJwg5P3,-7.6229999999999976,hurt me,1,2018-12-10,0.17
2013,['woodkid'],0.506,0,0boS4e6uXwp3zAvz1mLxZS,-5.263999999999999,run boy run,1,2013-01-01,0.102
2001,['drowning pool'],0.611,0,3ENHpbTuY72FukZbwGP6bc,-4.579,tear away,1,2001-01-01,0.0441
2000,['donnie mcclurkin'],0.672,0,6sX8nB5PoeXEXjQGKvHR1N,-4.949,that's what i believe,0,2000-08-17,0.0396
2009,['cody johnson'],0.48100000000000004,0,7zJa2cpFsYGWQfZ9xz1nYg,-8.093,pray for rain,0,2009-09-01,0.0305
2007,"['ivy queen', 'divino']",0.392,0,14Yynglqp8TgVgI0gx5HTn,-6.646,pobre corazón - remix,0,2007-11-20,0.0478
2019,"['sir', 'sabrina claudio']",0.634,1,3Ku9kSWtDQPC8bSWpHR7z0,-6.077000000000001,that's why i love you (feat. sabrina claudio),1,2019-08-30,0.292
2011,"['a.r. rahman', 'javed ali', 'mohit chauhan']",0.36200000000000004,0,7F8RNvTQlvbeBLeenycvN6,-11.008,kun faya kun,1,2011-10-01,0.0329
2011,['digitalism'],0.40700000000000003,0,2DoQOnQ0dPOTSYWhBFMK58,-6.6579999999999995,miami showdown,0,2011,0.0758
2003,['ill niño'],0.531,0,4dSAuM3CkN1a9mhqn1xB4J,-3.0389999999999997,how can i live,0,2003-09-22,0.0522
2006,['stevie ray vaughan'],0.426,0,1oT20g6f8rvymheUIdFr19,-9.759,pride and joy,1,2006,0.0377
2003,"['trillville', 'lil jon', 'lil scrappy']",0.777,1,6QwwsJC57SitPcWuyEpuwd,-4.968,neva eva (feat. lil scrappy & lil jon),0,2003-09-02,0.0462
2003,['type o negative'],0.40399999999999997,0,3W6sY8TV0geWZLSBIWKwyo,-8.011000000000001,nettie,0,2003-06-09,0.0694
2007,['secondhand serenade'],0.42200000000000004,0,1JJOL5EhixrtlbXDWKS0yj,-5.5310000000000015,vulnerable,0,2007,0.0339
2016,['wheeler walker jr.'],0.586,1,0nJzekxLI0x35YtKg0FdZ2,-6.899,eatin' pussy/kickin' ass,1,2016-02-12,0.297
2019,"['camila cabello', 'dababy']",0.7240000000000001,0,3yOlyBJuViE2YSGn3nVE1K,-6.024,my oh my (feat. dababy),1,2019-12-06,0.0296
2010,['ryan bingham'],0.695,0,38wl30PS8GaNmwLblsQerL,-13.725999999999999,all choked up again,0,2010-01-01,0.0415
2005,['trampled by turtles'],0.488,0,7z6pDIQFv510mRKfyEjHR1,-8.63,codeine,0,2005-04-20,0.036000000000000004
2019,"['ghetto kids', 'guaynaa', 'mad fuentes']",0.847,0,4YqCBC4FwzGXuhixt5cgmm,-4.542,tra tra tra remix - remix,1,2019-06-20,0.266
2020,"['joji', 'omar apollo']",0.7190000000000001,1,5dl8x4xLEzZC0f927WBTUG,-9.12,high hopes (feat. omar apollo),1,2020-09-25,0.193
2002,['elvis presley'],0.56,0,7ntXUTgbm0PHd68xlS7QOC,-10.079,she's not you,0,2002-09-24,0.0339
2019,['nf'],0.685,0,5b1uZnebDRcR8XuBsDTPiO,-5.456,like this,1,2019-07-26,0.0714
2016,['adele'],0.381,0,0QLXkoV7vX86QEibgLe6zQ,-4.273,i miss you,1,2016-06-24,0.0481
2014,['one direction'],0.507,0,556dq53fPiJ1aiXRSXI2bA,-5.652,"rock me - live version from the motion picture ""one direction: this is us""",1,2014-03-09,0.0468
2017,['playboi carti'],0.684,1,23QyE9GQpXsX9WgEDADMa6,-5.297999999999999,let it go,1,2017-04-14,0.28600000000000003
2011,['zack hemsey'],0.251,0,3JnQth6rdt2s9PXtHQMW1E,-11.942,the way,1,2011-06-30,0.049
2002,['coldplay'],0.5770000000000001,0,0BCPKOYdS2jbQ8iyB56Zns,-7.215,clocks,1,2002-08-08,0.0279
2013,['shooter jennings'],0.3720000000000001,0,6y3t3DYPRQBkfkHhnkOv6V,-7.145,the gunslinger,0,2013-03-12,0.0303
2011,['dean martin'],0.68,0,4qQ8sToR3GNossXlwSlyKz,-11.995,ain't that a kick in the head - remastered,0,2011-01-01,0.0554
2020,['lennon stella'],0.691,0,4WjTbrxOPvSwQlajlE4aXH,-5.941,kissing other people,1,2020-04-24,0.0738
2000,['outkast'],0.46,1,3R4IgnYTITZGpGfCZ3ptkM,-26.433000000000003,i'm cool (interlude),0,2000-10-31,0.111
2019,['local natives'],0.452,0,5wCVLW9qMtIY9IkBeyYnh6,-4.657,when am i gonna lose you,1,2019-04-26,0.0967
2015,"['luke bryan', 'karen fairchild']",0.501,0,0RE8WWlaCQM6M4XHUK3u7b,-1.177,home alone tonight,1,2015-08-07,0.11199999999999999
2013,['phil wickham'],0.512,0,5C64H6dEsQ15bS9gp0D3Xr,-5.4670000000000005,this is amazing grace,1,2013-09-24,0.0327
2011,['chris brown'],0.634,0,3dhvQUA0NyrAea4vQ7X6Gn,-6.5020000000000024,she ain't you,1,2011-03-22,0.128
2011,['louis c.k.'],0.433,1,42mW8YfRXATwhNDBBv0UqH,-5.769,dumb thoughts,0,2011-01-10,0.95
2011,['alexandre desplat'],0.179,0,3Ra4rkq1ExwPXwrPQeHBWg,-28.663,lily's theme,0,2011-07-12,0.0469
2006,['los horóscopos de durango'],0.5870000000000001,0,7u3nuJbX2fxh7T3IMmWcSD,-4.2219999999999995,él no eres tú,1,2006-01-01,0.0306
2011,"['claude debussy', 'valery gergiev', 'london symphony orchestra']",0.0709,0,4eY2bxGE2ykwefZ3adjetE,-32.939,"prelude a l'apres-midi d'un faune, l. 86",0,2011-04-12,0.0435
2017,['bryson tiller'],0.6459999999999999,1,5GG3knKdxKWrNboRijxeKF,-9.017000000000001,run me dry,1,2017-05-26,0.48700000000000004
2009,['phil wickham'],0.462,0,6CA7jtR1F7ijfYqvnzI6Yg,-9.427999999999999,heaven song,0,2009,0.027999999999999997
